,Company Name,No of stops,No of days in advanced booked,class,where to where,Route Value,Departure Time,Duration,Price,distance in km
1091,IndiGo,1,1,Economy,Delhi - Chennai,7,19.25,4.67,7425,1757
1092,IndiGo,1,1,Economy,Delhi - Chennai,7,9.75,5.58,7425,1757
1093,IndiGo,1,1,Economy,Delhi - Chennai,7,6.08,5.67,7425,1757
1094,IndiGo,1,1,Economy,Delhi - Chennai,7,13.17,6.42,7425,1757
1095,IndiGo,1,1,Economy,Delhi - Chennai,7,17.25,6.67,7425,1757
1096,IndiGo,1,1,Economy,Delhi - Chennai,7,13.58,6.83,7425,1757
1097,Vistara,0,1,Premium Economy,Delhi - Chennai,7,17.58,2.67,8566,1757
1098,Vistara,0,1,Premium Economy,Delhi - Chennai,7,7.33,2.83,8566,1757
1099,Vistara,0,1,Premium Economy,Delhi - Chennai,7,13.5,2.83,8566,1757
1100,Vistara,0,1,Premium Economy,Delhi - Chennai,7,19.92,2.83,8566,1757
1101,Air India,0,1,Business,Delhi - Chennai,7,6.0,2.92,25073,1757
1102,Air India,0,1,Business,Delhi - Chennai,7,9.75,2.92,25073,1757
1103,Vistara,0,1,Business,Delhi - Chennai,7,17.58,2.67,29000,1757
1104,Vistara,0,1,Business,Delhi - Chennai,7,7.33,2.83,29000,1757
1105,Vistara,0,1,Business,Delhi - Chennai,7,13.5,2.83,29000,1757
1106,Vistara,0,1,Business,Delhi - Chennai,7,19.92,2.83,29000,1757
1107,Air India,1,1,Business,Delhi - Chennai,7,21.42,11.17,34682,1757
1108,Air India,1,1,Business,Delhi - Chennai,7,9.75,22.83,34682,1757
1109,Air India,1,1,Business,Delhi - Chennai,7,8.33,24.25,34682,1757
1110,Air India,1,1,Business,Delhi - Chennai,7,6.17,6.67,36681,1757
1111,Air India,2,1,Business,Delhi - Chennai,7,19.0,13.58,39694,1757
1112,Air India,3,1,Business,Delhi - Chennai,7,18.0,14.58,39694,1757
1113,Air India,1,1,Business,Delhi - Chennai,7,19.0,15.92,39694,1757
1114,Air India,2,1,Business,Delhi - Chennai,7,18.0,16.92,39694,1757
1115,Air India,2,1,Business,Delhi - Chennai,7,10.67,21.92,39694,1757
1116,Air India,2,1,Business,Delhi - Chennai,7,9.0,23.58,39694,1757
1117,Air India,1,1,Business,Delhi - Chennai,7,10.67,24.25,39694,1757
1118,Air India,2,1,Business,Delhi - Chennai,7,8.0,24.58,39694,1757
1119,Air India,2,1,Business,Delhi - Chennai,7,7.0,25.58,39694,1757
1120,Air India,1,1,Business,Delhi - Chennai,7,9.0,25.92,39694,1757
1121,Air India,1,1,Business,Delhi - Chennai,7,8.0,26.92,39694,1757
1122,Air India,1,1,Business,Delhi - Chennai,7,7.0,27.92,39694,1757
1123,Air India,3,1,Business,Delhi - Chennai,7,15.08,17.5,45294,1757
1124,Air India,2,1,Business,Delhi - Chennai,7,15.08,19.83,45294,1757
1125,Air India,2,1,Business,Delhi - Chennai,7,21.42,13.5,54303,1757
1126,Air India,0,7,Economy,Delhi - Chennai,7,6.0,2.92,25073,1757
1127,Air India,0,7,Economy,Delhi - Chennai,7,9.75,2.92,25073,1757
1128,Vistara,0,7,Economy,Delhi - Chennai,7,17.58,2.67,29000,1757
1129,Vistara,0,7,Economy,Delhi - Chennai,7,7.33,2.83,29000,1757
1130,Vistara,0,7,Economy,Delhi - Chennai,7,13.5,2.83,29000,1757
1131,Vistara,0,7,Economy,Delhi - Chennai,7,19.92,2.83,29000,1757
1132,Air India,1,7,Economy,Delhi - Chennai,7,21.42,11.17,34682,1757
1133,Air India,1,7,Economy,Delhi - Chennai,7,9.75,22.83,34682,1757
1134,Air India,1,7,Economy,Delhi - Chennai,7,8.33,24.25,34682,1757
1135,Air India,1,7,Economy,Delhi - Chennai,7,6.17,6.67,36681,1757
1136,Air India,2,7,Economy,Delhi - Chennai,7,19.0,13.58,39694,1757
1137,Air India,3,7,Economy,Delhi - Chennai,7,18.0,14.58,39694,1757
1138,Air India,1,7,Economy,Delhi - Chennai,7,19.0,15.92,39694,1757
1139,Air India,2,7,Economy,Delhi - Chennai,7,18.0,16.92,39694,1757
1140,Air India,2,7,Economy,Delhi - Chennai,7,10.67,21.92,39694,1757
1141,Air India,2,7,Economy,Delhi - Chennai,7,9.0,23.58,39694,1757
1142,Air India,1,7,Economy,Delhi - Chennai,7,10.67,24.25,39694,1757
1143,Air India,2,7,Economy,Delhi - Chennai,7,8.0,24.58,39694,1757
1144,Air India,2,7,Economy,Delhi - Chennai,7,7.0,25.58,39694,1757
1145,Air India,1,7,Economy,Delhi - Chennai,7,9.0,25.92,39694,1757
1146,Air India,1,7,Economy,Delhi - Chennai,7,8.0,26.92,39694,1757
1147,Air India,1,7,Economy,Delhi - Chennai,7,7.0,27.92,39694,1757
1148,Air India,3,7,Economy,Delhi - Chennai,7,15.08,17.5,45294,1757
1149,Air India,2,7,Economy,Delhi - Chennai,7,15.08,19.83,45294,1757
1150,Air India,2,7,Economy,Delhi - Chennai,7,21.42,13.5,54303,1757
1151,Vistara,0,7,Premium Economy,Delhi - Chennai,7,17.58,2.67,8566,1757
1152,Vistara,0,7,Premium Economy,Delhi - Chennai,7,7.33,2.83,8566,1757
1153,Vistara,0,7,Premium Economy,Delhi - Chennai,7,13.5,2.83,8566,1757
1154,Vistara,0,7,Premium Economy,Delhi - Chennai,7,19.92,2.83,8566,1757
1155,Air India,0,7,Business,Delhi - Chennai,7,6.0,2.92,25073,1757
1156,Air India,0,7,Business,Delhi - Chennai,7,9.75,2.92,25073,1757
1157,Air India,0,7,Business,Delhi - Chennai,7,20.67,2.92,25073,1757
1158,Vistara,0,7,Business,Delhi - Chennai,7,17.58,2.67,27864,1757
1159,Vistara,0,7,Business,Delhi - Chennai,7,7.33,2.83,27864,1757
1160,Vistara,0,7,Business,Delhi - Chennai,7,19.92,2.83,27864,1757
1161,Air India,1,7,Business,Delhi - Chennai,7,6.17,6.67,36681,1757
1162,Air India,1,7,Business,Delhi - Chennai,7,20.0,11.25,39694,1757
1163,Air India,1,7,Business,Delhi - Chennai,7,19.0,12.25,39694,1757
1164,Air India,2,7,Business,Delhi - Chennai,7,18.0,13.25,39694,1757
1165,Air India,1,7,Business,Delhi - Chennai,7,20.0,14.92,39694,1757
1166,Air India,1,7,Business,Delhi - Chennai,7,19.0,15.92,39694,1757
1167,Air India,2,7,Business,Delhi - Chennai,7,15.08,16.17,39694,1757
1168,Air India,2,7,Business,Delhi - Chennai,7,18.0,16.92,39694,1757
1169,Air India,2,7,Business,Delhi - Chennai,7,15.08,19.83,39694,1757
1170,Air India,1,7,Business,Delhi - Chennai,7,10.67,20.58,39694,1757
1171,Air India,1,7,Business,Delhi - Chennai,7,9.0,22.25,39694,1757
1172,Air India,1,7,Business,Delhi - Chennai,7,8.0,23.25,39694,1757
1173,Air India,1,7,Business,Delhi - Chennai,7,7.0,24.25,39694,1757
1174,Air India,1,7,Business,Delhi - Chennai,7,10.67,24.25,39694,1757
1175,Air India,1,7,Business,Delhi - Chennai,7,9.0,25.92,39694,1757
1176,Air India,1,7,Business,Delhi - Chennai,7,8.0,26.92,39694,1757
1177,Air India,1,7,Business,Delhi - Chennai,7,7.0,27.92,39694,1757
1178,Air India,2,7,Business,Delhi - Chennai,7,13.33,17.92,49309,1757
1179,Air India,2,7,Business,Delhi - Chennai,7,13.33,21.58,49309,1757
1180,IndiGo,0,30,Economy,Delhi - Chennai,7,7.42,2.83,2341,1757
1181,IndiGo,0,30,Economy,Delhi - Chennai,7,23.08,2.83,2341,1757
1182,IndiGo,0,30,Economy,Delhi - Chennai,7,12.75,2.92,2341,1757
1183,Air India,0,30,Economy,Delhi - Chennai,7,6.08,2.83,2343,1757
1184,IndiGo,1,30,Economy,Delhi - Chennai,7,9.67,5.42,2343,1757
1185,IndiGo,1,30,Economy,Delhi - Chennai,7,23.08,6.83,2343,1757
1186,IndiGo,1,30,Economy,Delhi - Chennai,7,7.92,7.17,2343,1757
1187,IndiGo,1,30,Economy,Delhi - Chennai,7,9.67,8.0,2343,1757
1188,IndiGo,1,30,Economy,Delhi - Chennai,7,6.75,8.33,2343,1757
1189,Vistara,0,30,Economy,Delhi - Chennai,7,13.5,2.83,2400,1757
1190,SpiceJet,0,30,Economy,Delhi - Chennai,7,18.42,2.75,2621,1757
1191,SpiceJet,0,30,Economy,Delhi - Chennai,7,6.25,2.92,2621,1757
1192,Air India,0,30,Economy,Delhi - Chennai,7,9.75,2.92,2658,1757
1193,Air India,0,30,Economy,Delhi - Chennai,7,20.67,2.92,2658,1757
1194,Vistara,0,30,Economy,Delhi - Chennai,7,7.33,2.83,2715,1757
1195,Vistara,0,30,Economy,Delhi - Chennai,7,19.92,2.83,2715,1757
1196,IndiGo,0,30,Economy,Delhi - Chennai,7,8.58,2.83,2823,1757
1197,IndiGo,1,30,Economy,Delhi - Chennai,7,7.42,5.0,3540,1757
1198,IndiGo,1,30,Economy,Delhi - Chennai,7,11.17,5.33,3540,1757
1199,IndiGo,1,30,Economy,Delhi - Chennai,7,13.67,5.75,3540,1757
1200,IndiGo,1,30,Economy,Delhi - Chennai,7,6.17,5.83,3540,1757
1201,IndiGo,1,30,Economy,Delhi - Chennai,7,6.08,6.33,3540,1757
1202,IndiGo,1,30,Economy,Delhi - Chennai,7,9.25,6.67,3540,1757
1203,IndiGo,1,30,Economy,Delhi - Chennai,7,12.0,7.25,3540,1757
1204,IndiGo,1,30,Economy,Delhi - Chennai,7,8.33,7.58,3540,1757
1205,Vistara,0,30,Premium Economy,Delhi - Chennai,7,7.33,2.83,8566,1757
1206,Vistara,0,30,Premium Economy,Delhi - Chennai,7,13.5,2.83,8566,1757
1207,Vistara,0,30,Premium Economy,Delhi - Chennai,7,19.92,2.83,8566,1757
1208,Vistara,0,30,Premium Economy,Delhi - Chennai,7,17.42,2.83,9070,1757
1209,Vistara,0,30,Business,Delhi - Chennai,7,7.33,2.83,27864,1757
1210,Vistara,0,30,Business,Delhi - Chennai,7,13.5,2.83,27864,1757
1211,Vistara,0,30,Business,Delhi - Chennai,7,17.42,2.83,27864,1757
1212,Vistara,0,30,Business,Delhi - Chennai,7,19.92,2.83,27864,1757
1213,Air India,0,30,Business,Delhi - Chennai,7,6.08,2.83,33016,1757
1214,Air India,0,30,Business,Delhi - Chennai,7,9.75,2.92,33016,1757
1215,Air India,0,30,Business,Delhi - Chennai,7,20.67,2.92,33016,1757
1216,Air India,1,30,Business,Delhi - Chennai,7,20.0,14.92,46601,1757
1217,Air India,1,30,Business,Delhi - Chennai,7,19.0,15.92,46601,1757
1218,Air India,2,30,Business,Delhi - Chennai,7,15.08,19.83,46601,1757
1219,Air India,1,30,Business,Delhi - Chennai,7,10.67,24.25,46601,1757
1220,Air India,1,30,Business,Delhi - Chennai,7,8.0,26.92,46601,1757
1221,Air India,1,30,Business,Delhi - Chennai,7,7.0,27.92,46601,1757
1222,Air India,1,30,Business,Delhi - Chennai,7,6.17,6.67,46703,1757
1223,Air India,1,30,Business,Delhi - Chennai,7,20.25,20.83,50545,1757
1224,Air India,1,30,Business,Delhi - Chennai,7,16.92,24.17,50545,1757
1225,Vistara,1,30,Business,Delhi - Chennai,7,11.67,8.25,51977,1757
1226,Vistara,1,30,Business,Delhi - Chennai,7,9.5,10.42,51977,1757
1227,Vistara,1,30,Business,Delhi - Chennai,7,11.67,11.42,51977,1757
1228,Vistara,1,30,Business,Delhi - Chennai,7,9.5,13.58,51977,1757
1229,Vistara,1,30,Business,Delhi - Chennai,7,11.67,21.42,51977,1757
1230,Vistara,1,30,Business,Delhi - Chennai,7,9.5,23.58,51977,1757
1231,Vistara,1,30,Business,Delhi - Chennai,7,11.67,24.17,51977,1757
1232,Vistara,1,30,Business,Delhi - Chennai,7,9.5,26.33,51977,1757
1233,Vistara,1,30,Business,Delhi - Chennai,7,20.67,12.42,52761,1757
1234,IndiGo,0,60,Economy,Delhi - Chennai,7,8.58,2.92,2341,1757
1235,Air India,0,60,Economy,Delhi - Chennai,7,6.08,2.83,2343,1757
1236,Air India,0,60,Economy,Delhi - Chennai,7,9.75,2.92,2343,1757
1237,Air India,0,60,Economy,Delhi - Chennai,7,20.67,2.92,2343,1757
1238,SpiceJet,0,60,Economy,Delhi - Chennai,7,18.42,2.75,2621,1757
1239,SpiceJet,0,60,Economy,Delhi - Chennai,7,6.25,2.92,2621,1757
1240,Vistara,0,60,Economy,Delhi - Chennai,7,7.33,2.83,2641,1757
1241,Vistara,0,60,Economy,Delhi - Chennai,7,17.42,2.83,2641,1757
1242,Vistara,0,60,Economy,Delhi - Chennai,7,19.92,2.83,2641,1757
1243,SpiceJet,1,60,Economy,Delhi - Chennai,7,19.75,12.25,3874,1757
1244,SpiceJet,1,60,Economy,Delhi - Chennai,7,18.83,13.17,3874,1757
1245,SpiceJet,1,60,Economy,Delhi - Chennai,7,7.33,14.0,3874,1757
1246,SpiceJet,1,60,Economy,Delhi - Chennai,7,6.5,14.83,3874,1757
1247,SpiceJet,1,60,Economy,Delhi - Chennai,7,7.33,24.67,3874,1757
1248,SpiceJet,1,60,Economy,Delhi - Chennai,7,6.5,25.5,3874,1757
1249,Go First,1,60,Economy,Delhi - Chennai,7,14.33,5.83,3965,1757
1250,Go First,1,60,Economy,Delhi - Chennai,7,10.5,9.67,3965,1757
1251,Go First,1,60,Economy,Delhi - Chennai,7,21.0,10.67,3965,1757
1252,Go First,1,60,Economy,Delhi - Chennai,7,19.67,12.0,3965,1757
1253,Go First,1,60,Economy,Delhi - Chennai,7,8.0,12.17,3965,1757
1254,Go First,1,60,Economy,Delhi - Chennai,7,7.0,13.17,3965,1757
1255,Go First,1,60,Economy,Delhi - Chennai,7,17.92,13.75,3965,1757
1256,Air India,1,60,Economy,Delhi - Chennai,7,10.67,20.67,3988,1757
1257,Air India,1,60,Economy,Delhi - Chennai,7,8.0,23.33,3988,1757
1258,Air India,1,60,Economy,Delhi - Chennai,7,7.0,24.33,3988,1757
1259,Vistara,0,60,Premium Economy,Delhi - Chennai,7,7.33,2.83,8566,1757
1260,Vistara,0,60,Premium Economy,Delhi - Chennai,7,17.42,2.83,8566,1757
1261,Vistara,0,60,Premium Economy,Delhi - Chennai,7,19.92,2.83,8566,1757
1262,Vistara,0,60,Business,Delhi - Chennai,7,7.33,2.83,27864,1757
1263,Vistara,0,60,Business,Delhi - Chennai,7,17.42,2.83,27864,1757
1264,Vistara,0,60,Business,Delhi - Chennai,7,19.92,2.83,27864,1757
1265,Air India,0,60,Business,Delhi - Chennai,7,6.08,2.83,33016,1757
1266,Air India,0,60,Business,Delhi - Chennai,7,9.75,2.92,33016,1757
1267,Air India,0,60,Business,Delhi - Chennai,7,20.67,2.92,33016,1757
1268,Vistara,1,60,Business,Delhi - Chennai,7,20.67,12.42,45257,1757
1269,Vistara,1,60,Business,Delhi - Chennai,7,20.67,15.17,45257,1757
1270,Vistara,1,60,Business,Delhi - Chennai,7,20.67,23.25,45257,1757
1271,Air India,1,60,Business,Delhi - Chennai,7,20.0,11.33,46601,1757
1272,Air India,1,60,Business,Delhi - Chennai,7,19.0,12.33,46601,1757
1273,Air India,1,60,Business,Delhi - Chennai,7,20.0,14.92,46601,1757
1274,Air India,1,60,Business,Delhi - Chennai,7,19.0,15.92,46601,1757
1275,Air India,2,60,Business,Delhi - Chennai,7,15.08,16.25,46601,1757
1276,Air India,2,60,Business,Delhi - Chennai,7,15.08,19.83,46601,1757
1277,Air India,1,60,Business,Delhi - Chennai,7,10.67,20.67,46601,1757
1278,Air India,1,60,Business,Delhi - Chennai,7,8.0,23.33,46601,1757
1279,Air India,1,60,Business,Delhi - Chennai,7,10.67,24.25,46601,1757
1280,Air India,1,60,Business,Delhi - Chennai,7,7.0,24.33,46601,1757
1281,Air India,1,60,Business,Delhi - Chennai,7,8.0,26.92,46601,1757
1282,Air India,1,60,Business,Delhi - Chennai,7,7.0,27.92,46601,1757
1283,Air India,1,60,Business,Delhi - Chennai,7,6.83,10.25,50545,1757
1284,Air India,1,60,Business,Delhi - Chennai,7,20.25,20.83,50545,1757
1285,Air India,1,60,Business,Delhi - Chennai,7,16.92,24.17,50545,1757
1286,Vistara,1,60,Business,Delhi - Chennai,7,11.67,8.25,51977,1757
1287,Air Asia,1,1,Economy,Mumbai - Bengaluru,5,14.92,7.5,5101,842
1288,Air Asia,1,1,Economy,Mumbai - Bengaluru,5,16.58,8.42,5101,842
1289,Go First,0,1,Economy,Mumbai - Bengaluru,5,6.08,1.67,5102,842
1290,Go First,0,1,Economy,Mumbai - Bengaluru,5,18.08,1.67,5102,842
1291,Go First,0,1,Economy,Mumbai - Bengaluru,5,22.25,1.83,5102,842
1292,Go First,1,1,Economy,Mumbai - Bengaluru,5,13.92,6.92,5102,842
1293,Go First,1,1,Economy,Mumbai - Bengaluru,5,16.17,7.5,5102,842
1294,Go First,1,1,Economy,Mumbai - Bengaluru,5,22.25,10.08,5102,842
1295,Go First,1,1,Economy,Mumbai - Bengaluru,5,11.83,10.42,5102,842
1296,Go First,1,1,Economy,Mumbai - Bengaluru,5,21.67,10.67,5102,842
1297,Go First,1,1,Economy,Mumbai - Bengaluru,5,20.67,11.67,5102,842
1298,Go First,1,1,Economy,Mumbai - Bengaluru,5,19.33,13.0,5102,842
1299,Go First,1,1,Economy,Mumbai - Bengaluru,5,7.0,15.25,5102,842
1300,IndiGo,0,1,Economy,Mumbai - Bengaluru,5,5.17,1.58,5103,842
1301,Air India,0,1,Economy,Mumbai - Bengaluru,5,6.25,1.67,5103,842
1302,Air India,0,1,Economy,Mumbai - Bengaluru,5,9.5,1.67,5103,842
1303,Air India,0,1,Economy,Mumbai - Bengaluru,5,16.75,1.75,5103,842
1304,IndiGo,0,1,Economy,Mumbai - Bengaluru,5,19.42,1.75,5103,842
1305,Vistara,0,1,Economy,Mumbai - Bengaluru,5,21.0,1.83,5103,842
1306,IndiGo,0,1,Economy,Mumbai - Bengaluru,5,7.08,1.92,5103,842
1307,Air Asia,0,1,Economy,Mumbai - Bengaluru,5,20.83,1.58,5104,842
1308,Air Asia,0,1,Economy,Mumbai - Bengaluru,5,20.25,1.75,5104,842
1309,IndiGo,0,1,Economy,Mumbai - Bengaluru,5,8.58,1.67,5208,842
1310,IndiGo,0,1,Economy,Mumbai - Bengaluru,5,17.75,1.67,5208,842
1311,Vistara,0,1,Economy,Mumbai - Bengaluru,5,19.17,1.75,5208,842
1312,Vistara,0,1,Premium Economy,Mumbai - Bengaluru,5,19.17,1.75,5894,842
1313,Vistara,0,1,Premium Economy,Mumbai - Bengaluru,5,7.0,1.83,5894,842
1314,Vistara,0,1,Premium Economy,Mumbai - Bengaluru,5,21.0,1.83,5894,842
1315,Vistara,0,1,Premium Economy,Mumbai - Bengaluru,5,9.08,1.67,6202,842
1316,Vistara,0,1,Premium Economy,Mumbai - Bengaluru,5,16.0,1.75,6202,842
1317,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,17.5,5.83,16170,842
1318,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,8.75,13.92,16506,842
1319,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,8.75,14.58,16506,842
1320,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,22.75,14.42,20034,842
1321,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,21.92,15.25,20034,842
1322,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,20.92,16.25,20034,842
1323,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,17.5,19.67,20034,842
1324,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,8.75,11.67,20370,842
1325,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,8.75,28.42,20370,842
1326,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,15.75,6.92,21546,842
1327,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,15.75,7.58,21546,842
1328,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,14.67,8.0,21546,842
1329,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,14.67,8.67,21546,842
1330,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,9.5,9.0,22946,842
1331,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,22.75,18.17,23394,842
1332,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,21.92,19.0,23394,842
1333,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,20.92,20.0,23394,842
1334,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,22.75,23.92,23394,842
1335,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,21.92,24.75,23394,842
1336,Vistara,1,1,Premium Economy,Mumbai - Bengaluru,5,20.92,25.75,23394,842
1337,Vistara,0,1,Business,Mumbai - Bengaluru,5,19.17,1.75,5894,842
1338,Vistara,0,1,Business,Mumbai - Bengaluru,5,7.0,1.83,5894,842
1339,Vistara,0,1,Business,Mumbai - Bengaluru,5,21.0,1.83,5894,842
1340,Vistara,0,1,Business,Mumbai - Bengaluru,5,9.08,1.67,6202,842
1341,Vistara,0,1,Business,Mumbai - Bengaluru,5,16.0,1.75,6202,842
1342,Vistara,1,1,Business,Mumbai - Bengaluru,5,17.5,5.83,16170,842
1343,Vistara,1,1,Business,Mumbai - Bengaluru,5,8.75,13.92,16506,842
1344,Vistara,1,1,Business,Mumbai - Bengaluru,5,8.75,14.58,16506,842
1345,Vistara,1,1,Business,Mumbai - Bengaluru,5,22.75,14.42,20034,842
1346,Vistara,1,1,Business,Mumbai - Bengaluru,5,21.92,15.25,20034,842
1347,Vistara,1,1,Business,Mumbai - Bengaluru,5,20.92,16.25,20034,842
1348,Vistara,1,1,Business,Mumbai - Bengaluru,5,17.5,19.67,20034,842
1349,Vistara,1,1,Business,Mumbai - Bengaluru,5,8.75,11.67,20370,842
1350,Vistara,1,1,Business,Mumbai - Bengaluru,5,8.75,28.42,20370,842
1351,Vistara,1,1,Business,Mumbai - Bengaluru,5,15.75,6.92,21546,842
1352,Vistara,1,1,Business,Mumbai - Bengaluru,5,15.75,7.58,21546,842
1353,Vistara,1,1,Business,Mumbai - Bengaluru,5,14.67,8.0,21546,842
1354,Vistara,1,1,Business,Mumbai - Bengaluru,5,14.67,8.67,21546,842
1355,Vistara,1,1,Business,Mumbai - Bengaluru,5,9.5,9.0,22946,842
1356,Vistara,1,1,Business,Mumbai - Bengaluru,5,22.75,18.17,23394,842
1357,Vistara,1,1,Business,Mumbai - Bengaluru,5,21.92,19.0,23394,842
1358,Vistara,1,1,Business,Mumbai - Bengaluru,5,20.92,20.0,23394,842
1359,Vistara,1,1,Business,Mumbai - Bengaluru,5,22.75,23.92,23394,842
1360,Vistara,1,1,Business,Mumbai - Bengaluru,5,21.92,24.75,23394,842
1361,Vistara,1,1,Business,Mumbai - Bengaluru,5,20.92,25.75,23394,842
1362,Air Asia,1,7,Economy,Mumbai - Bengaluru,5,14.92,5.5,5101,842
1363,Air Asia,1,7,Economy,Mumbai - Bengaluru,5,14.92,7.5,5101,842
1364,Air Asia,2,7,Economy,Mumbai - Bengaluru,5,16.58,8.0,5101,842
1365,Air Asia,1,7,Economy,Mumbai - Bengaluru,5,16.58,8.42,5101,842
1366,Air Asia,1,7,Economy,Mumbai - Bengaluru,5,8.0,10.33,5101,842
1367,Air Asia,1,7,Economy,Mumbai - Bengaluru,5,23.08,11.75,5101,842
1368,Air Asia,1,7,Economy,Mumbai - Bengaluru,5,5.92,12.42,5101,842
1369,Go First,0,7,Economy,Mumbai - Bengaluru,5,6.08,1.67,5102,842
1370,Go First,0,7,Economy,Mumbai - Bengaluru,5,18.08,1.67,5102,842
1371,Go First,0,7,Economy,Mumbai - Bengaluru,5,22.25,1.83,5102,842
1372,Go First,1,7,Economy,Mumbai - Bengaluru,5,16.0,6.25,5102,842
1373,Go First,1,7,Economy,Mumbai - Bengaluru,5,13.92,6.92,5102,842
1374,Go First,1,7,Economy,Mumbai - Bengaluru,5,22.25,10.08,5102,842
1375,Go First,1,7,Economy,Mumbai - Bengaluru,5,11.83,10.42,5102,842
1376,Go First,1,7,Economy,Mumbai - Bengaluru,5,21.67,10.67,5102,842
1377,Go First,1,7,Economy,Mumbai - Bengaluru,5,9.33,13.0,5102,842
1378,Go First,1,7,Economy,Mumbai - Bengaluru,5,19.33,13.0,5102,842
1379,Go First,1,7,Economy,Mumbai - Bengaluru,5,8.5,15.17,5102,842
1380,Go First,1,7,Economy,Mumbai - Bengaluru,5,20.0,15.17,5102,842
1381,SpiceJet,1,7,Economy,Mumbai - Bengaluru,5,17.92,15.5,5102,842
1382,IndiGo,0,7,Economy,Mumbai - Bengaluru,5,5.17,1.58,5103,842
1383,Air India,0,7,Economy,Mumbai - Bengaluru,5,6.25,1.67,5103,842
1384,Air India,0,7,Economy,Mumbai - Bengaluru,5,9.5,1.67,5103,842
1385,Air India,0,7,Economy,Mumbai - Bengaluru,5,16.75,1.75,5103,842
1386,Vistara,0,7,Economy,Mumbai - Bengaluru,5,19.17,1.75,5103,842
1387,Vistara,0,7,Premium Economy,Mumbai - Bengaluru,5,9.08,1.67,5894,842
1388,Vistara,0,7,Premium Economy,Mumbai - Bengaluru,5,16.0,1.75,5894,842
1389,Vistara,0,7,Premium Economy,Mumbai - Bengaluru,5,19.17,1.75,5894,842
1390,Vistara,0,7,Premium Economy,Mumbai - Bengaluru,5,7.0,1.83,5894,842
1391,Vistara,0,7,Premium Economy,Mumbai - Bengaluru,5,21.0,1.83,5894,842
1392,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,22.75,12.08,14511,842
1393,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,21.92,12.92,14511,842
1394,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,20.92,13.92,14511,842
1395,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,22.75,21.67,14511,842
1396,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,21.92,22.5,14511,842
1397,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,20.92,23.5,14511,842
1398,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,22.75,23.92,14511,842
1399,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,22.75,24.58,14511,842
1400,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,21.92,24.75,14511,842
1401,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,21.92,25.42,14511,842
1402,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,20.92,25.75,14511,842
1403,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,20.92,26.42,14511,842
1404,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,14.67,8.0,15498,842
1405,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,14.67,8.67,15498,842
1406,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,10.42,12.25,15498,842
1407,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,10.42,12.92,15498,842
1408,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,10.42,8.42,16506,842
1409,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,14.67,20.17,16506,842
1410,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,10.42,24.42,16506,842
1411,Vistara,1,7,Premium Economy,Mumbai - Bengaluru,5,22.75,18.17,17738,842
1412,Air India,0,7,Business,Mumbai - Bengaluru,5,6.25,1.67,18000,842
1413,Air India,0,7,Business,Mumbai - Bengaluru,5,9.5,1.67,18000,842
1414,Air India,0,7,Business,Mumbai - Bengaluru,5,16.75,1.75,18000,842
1415,Vistara,0,7,Business,Mumbai - Bengaluru,5,9.08,1.67,20684,842
1416,Vistara,0,7,Business,Mumbai - Bengaluru,5,16.0,1.75,20684,842
